SITE,YEAR,TRANSECT,SPECIES
NE Appledore,2017,Broad Cove,Phycodrys rubens
NE Appledore,2017,Broad Cove,Phymatolithon
NE Appledore,2017,Broad Cove,Phymatolithon calcareum
NE Appledore,2017,Broad Cove,Phymatolithon laevigatum
NE Appledore,2017,Broad Cove,Phymatolithon lamii
NE Appledore,2017,Broad Cove,Phymatolithon lenormandii
NE Appledore,2017,Broad Cove,Pollachius virens
NE Appledore,2017,Broad Cove,Polysiphonia
NE Appledore,2017,Broad Cove,Polysiphonia arctica
NE Appledore,2017,Broad Cove,Polysiphonia flexicaulis
NE Appledore,2017,Broad Cove,Polysiphonia subtilissima
NE Appledore,2017,Broad Cove,Saccharina latissima
NE Appledore,2017,Broadway and 42nd,Agarum clathratum
NE Appledore,2017,Broadway and 42nd,Aplidium pallidum
NE Appledore,2017,Broadway and 42nd,Botrylloides violaceus
NE Appledore,2017,Broadway and 42nd,Bugula turrita
NE Appledore,2017,Broadway and 42nd,Cancer borealis
NE Appledore,2017,Broadway and 42nd,Cancer irroratus
NE Appledore,2017,Broadway and 42nd,Chondrus crispus
NE Appledore,2017,Broadway and 42nd,Clathromorphum circumscriptum
NE Appledore,2017,Broadway and 42nd,Corallina officinalis
NE Appledore,2017,Broadway and 42nd,Crepidula fornicata
NE Appledore,2017,Broadway and 42nd,Desmarestia aculeata
NE Appledore,2017,Broadway and 42nd,Desmarestia viridis
NE Appledore,2017,Broadway and 42nd,Didemnum vexillum
NE Appledore,2017,Broadway and 42nd,Henricia sanguinolenta
NE Appledore,2017,Broadway and 42nd,Heterosiphonia japonica
NE Appledore,2017,Broadway and 42nd,Hildenbrandia rubra
NE Appledore,2017,Broadway and 42nd,Homarus americanus
NE Appledore,2017,Broadway and 42nd,Hymedesmia
NE Appledore,2017,Broadway and 42nd,Hymedesmia (Hymedesmia) canadensis
NE Appledore,2017,Broadway and 42nd,Leptophytum acervatum
NE Appledore,2017,Broadway and 42nd,Lithothamnion
NE Appledore,2017,Broadway and 42nd,Lithothamnion lemoineae
NE Appledore,2017,Broadway and 42nd,Lithothamnion tophiforme
NE Appledore,2017,Broadway and 42nd,Myoxocephalus
NE Appledore,2017,Broadway and 42nd,Myoxocephalus scorpioides
NE Appledore,2017,Broadway and 42nd,Pholis gunnellus
NE Appledore,2017,Broadway and 42nd,Polysiphonia
NE Appledore,2017,Broadway and 42nd,Polysiphonia arctica
NE Appledore,2017,Broadway and 42nd,Polysiphonia flexicaulis
NE Appledore,2017,Broadway and 42nd,Polysiphonia subtilissima
NE Appledore,2017,Broadway and 42nd,Saccharina latissima
NE Appledore,2017,Broadway and 42nd,Spermothamnion repens
NE Appledore,2017,Broadway and 42nd,Tricellaria inopinata
NE Appledore,2017,Devil's Dance Floor,Agarum clathratum
NE Appledore,2017,Devil's Dance Floor,Asterias forbesi
NE Appledore,2017,Devil's Dance Floor,Botrylloides violaceus
NE Appledore,2017,Devil's Dance Floor,Bugula turrita
NE Appledore,2017,Devil's Dance Floor,Cancer borealis
NE Appledore,2017,Devil's Dance Floor,Cancer irroratus
NE Appledore,2017,Devil's Dance Floor,Chondrus crispus
NE Appledore,2017,Devil's Dance Floor,Clathromorphum circumscriptum
NE Appledore,2017,Devil's Dance Floor,Corallina officinalis
NE Appledore,2017,Devil's Dance Floor,Desmarestia aculeata
NE Appledore,2017,Devil's Dance Floor,Desmarestia viridis
NE Appledore,2017,Devil's Dance Floor,Euthora cristata
NE Appledore,2017,Devil's Dance Floor,Henricia sanguinolenta
NE Appledore,2017,Devil's Dance Floor,Heterosiphonia japonica
NE Appledore,2017,Devil's Dance Floor,Hildenbrandia rubra
NE Appledore,2017,Devil's Dance Floor,Homarus americanus
NE Appledore,2017,Devil's Dance Floor,Laminaria digitata
NE Appledore,2017,Devil's Dance Floor,Leptophytum acervatum
NE Appledore,2017,Devil's Dance Floor,Lithothamnion
NE Appledore,2017,Devil's Dance Floor,Lithothamnion lemoineae
NE Appledore,2017,Devil's Dance Floor,Lithothamnion tophiforme
NE Appledore,2017,Devil's Dance Floor,Mastocarpus stellatus
NE Appledore,2017,Devil's Dance Floor,Membranipora membranacea
NE Appledore,2017,Devil's Dance Floor,Palmaria palmata
NE Appledore,2017,Devil's Dance Floor,Pholis gunnellus
NE Appledore,2017,Devil's Dance Floor,Polysiphonia
NE Appledore,2017,Devil's Dance Floor,Polysiphonia arctica
NE Appledore,2017,Devil's Dance Floor,Polysiphonia flexicaulis
NE Appledore,2017,Devil's Dance Floor,Polysiphonia subtilissima
NE Appledore,2017,Devil's Dance Floor,Saccharina latissima
NE Appledore,2017,Devil's Dance Floor,Saccorhiza dermatodea
NE Appledore,2017,Devil's Dance Floor,Spermothamnion repens
NE Appledore,2017,Devil's Dance Floor,Tautogolabrus adspersus
NE Appledore,2017,Devil's Dance Floor,Tricellaria inopinata
NE Appledore,2017,Norwegian Cove,Agarum clathratum
NE Appledore,2017,Norwegian Cove,Anomia
NE Appledore,2017,Norwegian Cove,Anomia peruviana
NE Appledore,2017,Norwegian Cove,Anomia simplex
NE Appledore,2017,Norwegian Cove,Botryllus schlosseri
NE Appledore,2017,Norwegian Cove,Bugula turrita
NE Appledore,2017,Norwegian Cove,Bugulina spicata
NE Appledore,2017,Norwegian Cove,Cancer borealis
NE Appledore,2017,Norwegian Cove,Cancer irroratus
NE Appledore,2017,Norwegian Cove,Chondrus crispus
NE Appledore,2017,Norwegian Cove,Ciona intestinalis
NE Appledore,2017,Norwegian Cove,Clathromorphum circumscriptum
NE Appledore,2017,Norwegian Cove,Corallina officinalis
NE Appledore,2017,Norwegian Cove,Crepidula fornicata
NE Appledore,2017,Norwegian Cove,Cystoclonium purpureum
NE Appledore,2017,Norwegian Cove,Didemnum vexillum
NE Appledore,2017,Norwegian Cove,Filamentous Green
NE Appledore,2017,Norwegian Cove,Henricia sanguinolenta
NE Appledore,2017,Norwegian Cove,Heterosiphonia japonica
NE Appledore,2017,Norwegian Cove,Hildenbrandia rubra
NE Appledore,2017,Norwegian Cove,Homarus americanus
NE Appledore,2017,Norwegian Cove,Ischnochiton ruber
NE Appledore,2017,Norwegian Cove,Lithophyllum spp.
NE Appledore,2017,Norwegian Cove,Lithothamnion
NE Appledore,2017,Norwegian Cove,Lithothamnion lemoineae
NE Appledore,2017,Norwegian Cove,Lithothamnion tophiforme
NE Appledore,2017,Norwegian Cove,Mastocarpus stellatus
NE Appledore,2017,Norwegian Cove,Membranipora membranacea
NE Appledore,2017,Norwegian Cove,Myoxocephalus
NE Appledore,2017,Norwegian Cove,Myoxocephalus scorpioides
NE Appledore,2017,Norwegian Cove,Ostrea edulis
NE Appledore,2017,Norwegian Cove,Pholis gunnellus
NE Appledore,2017,Norwegian Cove,Phycodrys rubens
NE Appledore,2017,Norwegian Cove,Phymatolithon
NE Appledore,2017,Norwegian Cove,Phymatolithon calcareum
NE Appledore,2017,Norwegian Cove,Phymatolithon laevigatum
NE Appledore,2017,Norwegian Cove,Phymatolithon lamii
NE Appledore,2017,Norwegian Cove,Phymatolithon lenormandii
NE Appledore,2017,Norwegian Cove,Pollachius virens
NE Appledore,2017,Norwegian Cove,Polysiphonia
NE Appledore,2017,Norwegian Cove,Polysiphonia arctica
NE Appledore,2017,Norwegian Cove,Polysiphonia flexicaulis
NE Appledore,2017,Norwegian Cove,Polysiphonia subtilissima
NE Appledore,2017,Norwegian Cove,Porphyra spp.
NE Appledore,2017,Norwegian Cove,Saccharina latissima
NE Appledore,2017,Norwegian Cove,Stenosemus albus
NE Appledore,2017,Norwegian Cove,Tectura testudinalis
NE Appledore,2017,Norwegian Cove,Unidentified Red Blade
NE Appledore,2018,Broad Cove,Anomia
NE Appledore,2018,Broad Cove,Anomia peruviana
NE Appledore,2018,Broad Cove,Anomia simplex
NE Appledore,2018,Broad Cove,Asterias rubens
NE Appledore,2018,Broad Cove,Bugula turrita
NE Appledore,2018,Broad Cove,Cancer borealis
NE Appledore,2018,Broad Cove,Cancer irroratus
NE Appledore,2018,Broad Cove,Chondrus crispus
NE Appledore,2018,Broad Cove,Clathromorphum circumscriptum
NE Appledore,2018,Broad Cove,Corallina officinalis
NE Appledore,2018,Broad Cove,Crepidula fornicata
NE Appledore,2018,Broad Cove,Desmarestia aculeata
NE Appledore,2018,Broad Cove,Didemnum vexillum
NE Appledore,2018,Broad Cove,Halichondria  panicea
NE Appledore,2018,Broad Cove,Henricia sanguinolenta
NE Appledore,2018,Broad Cove,Heterosiphonia japonica
NE Appledore,2018,Broad Cove,Hildenbrandia rubra
NE Appledore,2018,Broad Cove,Homarus americanus
NE Appledore,2018,Broad Cove,Leptophytum acervatum
NE Appledore,2018,Broad Cove,Lithophyllum spp.
NE Appledore,2018,Broad Cove,Lithothamnion
NE Appledore,2018,Broad Cove,Lithothamnion lemoineae
NE Appledore,2018,Broad Cove,Lithothamnion tophiforme
NE Appledore,2018,Broad Cove,Membranipora membranacea
NE Appledore,2018,Broad Cove,Myoxocephalus
NE Appledore,2018,Broad Cove,Myoxocephalus scorpioides
NE Appledore,2018,Broad Cove,Ostrea edulis
NE Appledore,2018,Broad Cove,Phymatolithon
NE Appledore,2018,Broad Cove,Phymatolithon calcareum
NE Appledore,2018,Broad Cove,Phymatolithon laevigatum
NE Appledore,2018,Broad Cove,Phymatolithon lamii
NE Appledore,2018,Broad Cove,Phymatolithon lenormandii
NE Appledore,2018,Broad Cove,Polysiphonia
NE Appledore,2018,Broad Cove,Polysiphonia arctica
NE Appledore,2018,Broad Cove,Polysiphonia flexicaulis
NE Appledore,2018,Broad Cove,Polysiphonia subtilissima
NE Appledore,2018,Broad Cove,Red Algal Turf
NE Appledore,2018,Broad Cove,Saccharina latissima
NE Appledore,2018,Broad Cove,Spermothamnion repens
NE Appledore,2018,Broad Cove,Strongylocentrotus droebachiensis
NE Appledore,2018,Broad Cove,Tautogolabrus adspersus
NE Appledore,2018,Broad Cove,Unidentified Filamentous Red
NE Appledore,2018,Broadway and 42nd,Agarum clathratum
NE Appledore,2018,Broadway and 42nd,Anomia
NE Appledore,2018,Broadway and 42nd,Anomia peruviana
NE Appledore,2018,Broadway and 42nd,Anomia simplex
NE Appledore,2018,Broadway and 42nd,Botrylloides violaceus
NE Appledore,2018,Broadway and 42nd,Bugula turrita
NE Appledore,2018,Broadway and 42nd,Bugulina spicata
NE Appledore,2018,Broadway and 42nd,Cancer borealis
NE Appledore,2018,Broadway and 42nd,Chondrus crispus
NE Appledore,2018,Broadway and 42nd,Clathromorphum circumscriptum
NE Appledore,2018,Broadway and 42nd,Corallina officinalis
NE Appledore,2018,Broadway and 42nd,Crepidula fornicata
NE Appledore,2018,Broadway and 42nd,Desmarestia aculeata
NE Appledore,2018,Broadway and 42nd,Desmarestia viridis
NE Appledore,2018,Broadway and 42nd,Didemnum vexillum
NE Appledore,2018,Broadway and 42nd,Filamentous Green
NE Appledore,2018,Broadway and 42nd,Heterosiphonia japonica
NE Appledore,2018,Broadway and 42nd,Homarus americanus
NE Appledore,2018,Broadway and 42nd,Lithothamnion
NE Appledore,2018,Broadway and 42nd,Lithothamnion lemoineae
NE Appledore,2018,Broadway and 42nd,Lithothamnion tophiforme
NE Appledore,2018,Broadway and 42nd,Membranipora membranacea
NE Appledore,2018,Broadway and 42nd,Myoxocephalus
NE Appledore,2018,Broadway and 42nd,Myoxocephalus scorpioides
NE Appledore,2018,Broadway and 42nd,Phymatolithon
NE Appledore,2018,Broadway and 42nd,Phymatolithon calcareum
NE Appledore,2018,Broadway and 42nd,Phymatolithon laevigatum
NE Appledore,2018,Broadway and 42nd,Phymatolithon lamii
NE Appledore,2018,Broadway and 42nd,Phymatolithon lenormandii
NE Appledore,2018,Broadway and 42nd,Pollachius virens
NE Appledore,2018,Broadway and 42nd,Polysiphonia
NE Appledore,2018,Broadway and 42nd,Polysiphonia arctica
NE Appledore,2018,Broadway and 42nd,Polysiphonia flexicaulis
NE Appledore,2018,Broadway and 42nd,Polysiphonia subtilissima
NE Appledore,2018,Broadway and 42nd,Red Algal Turf
NE Appledore,2018,Broadway and 42nd,Saccharina latissima
NE Appledore,2018,Broadway and 42nd,Strongylocentrotus droebachiensis
NE Appledore,2018,Broadway and 42nd,Tautogolabrus adspersus
NE Appledore,2018,Broadway and 42nd,Titanoderma pustulatum
NE Appledore,2018,Broadway and 42nd,Titanoderma spp.
NE Appledore,2018,Devil's Dance Floor,Anomia
NE Appledore,2018,Devil's Dance Floor,Anomia peruviana
NE Appledore,2018,Devil's Dance Floor,Anomia simplex
NE Appledore,2018,Devil's Dance Floor,Asterias rubens
NE Appledore,2018,Devil's Dance Floor,Botrylloides violaceus
NE Appledore,2018,Devil's Dance Floor,Botryllus schlosseri
NE Appledore,2018,Devil's Dance Floor,Bugula turrita
NE Appledore,2018,Devil's Dance Floor,Bugulina spicata
NE Appledore,2018,Devil's Dance Floor,Cancer borealis
NE Appledore,2018,Devil's Dance Floor,Cancer irroratus
NE Appledore,2018,Devil's Dance Floor,Chondrus crispus
NE Appledore,2018,Devil's Dance Floor,Corallina officinalis
NE Appledore,2018,Devil's Dance Floor,Crepidula fornicata
NE Appledore,2018,Devil's Dance Floor,Desmarestia aculeata
NE Appledore,2018,Devil's Dance Floor,Desmarestia viridis
NE Appledore,2018,Devil's Dance Floor,Didemnum vexillum
NE Appledore,2018,Devil's Dance Floor,Filamentous Green
NE Appledore,2018,Devil's Dance Floor,Henricia sanguinolenta
NE Appledore,2018,Devil's Dance Floor,Heterosiphonia japonica
NE Appledore,2018,Devil's Dance Floor,Homarus americanus
NE Appledore,2018,Devil's Dance Floor,Leptophytum acervatum
NE Appledore,2018,Devil's Dance Floor,Lithophyllum spp.
NE Appledore,2018,Devil's Dance Floor,Lithothamnion
NE Appledore,2018,Devil's Dance Floor,Lithothamnion lemoineae
NE Appledore,2018,Devil's Dance Floor,Lithothamnion tophiforme
NE Appledore,2018,Devil's Dance Floor,Membranipora membranacea
NE Appledore,2018,Devil's Dance Floor,Myoxocephalus
NE Appledore,2018,Devil's Dance Floor,Myoxocephalus scorpioides
NE Appledore,2018,Devil's Dance Floor,Phymatolithon
NE Appledore,2018,Devil's Dance Floor,Phymatolithon calcareum
NE Appledore,2018,Devil's Dance Floor,Phymatolithon laevigatum
NE Appledore,2018,Devil's Dance Floor,Phymatolithon lamii
NE Appledore,2018,Devil's Dance Floor,Phymatolithon lenormandii
NE Appledore,2018,Devil's Dance Floor,Polysiphonia
NE Appledore,2018,Devil's Dance Floor,Polysiphonia arctica
NE Appledore,2018,Devil's Dance Floor,Polysiphonia flexicaulis
NE Appledore,2018,Devil's Dance Floor,Polysiphonia subtilissima
NE Appledore,2018,Devil's Dance Floor,Saccharina latissima
NE Appledore,2018,Devil's Dance Floor,Schizoporella unicornis
NE Appledore,2018,Devil's Dance Floor,Strongylocentrotus droebachiensis
NE Appledore,2018,Devil's Dance Floor,Tautogolabrus adspersus
NE Appledore,2018,Devil's Dance Floor,Tectura testudinalis
NE Appledore,2018,Devil's Dance Floor,Titanoderma pustulatum
NE Appledore,2018,Devil's Dance Floor,Titanoderma spp.
NE Appledore,2018,Devil's Dance Floor,Unidentified Filamentous Red
NE Appledore,2018,Norwegian Cove,Asterias forbesi
NE Appledore,2018,Norwegian Cove,Botrylloides violaceus
NE Appledore,2018,Norwegian Cove,Bugulina spicata
NE Appledore,2018,Norwegian Cove,Cancer borealis
NE Appledore,2018,Norwegian Cove,Chondrus crispus
NE Appledore,2018,Norwegian Cove,Clathromorphum circumscriptum
NE Appledore,2018,Norwegian Cove,Corallina officinalis
NE Appledore,2018,Norwegian Cove,Crepidula fornicata
NE Appledore,2018,Norwegian Cove,Cucumaria frondosa
NE Appledore,2018,Norwegian Cove,Cystoclonium purpureum
NE Appledore,2018,Norwegian Cove,Desmarestia aculeata
NE Appledore,2018,Norwegian Cove,Desmarestia viridis
NE Appledore,2018,Norwegian Cove,Didemnum vexillum
NE Appledore,2018,Norwegian Cove,Encrusting coralline
NE Appledore,2018,Norwegian Cove,Filamentous Green
NE Appledore,2018,Norwegian Cove,Henricia sanguinolenta
NE Appledore,2018,Norwegian Cove,Heterosiphonia japonica
NE Appledore,2018,Norwegian Cove,Hildenbrandia rubra
NE Appledore,2018,Norwegian Cove,Homarus americanus
NE Appledore,2018,Norwegian Cove,Leptophytum acervatum
NE Appledore,2018,Norwegian Cove,Lithophyllum spp.
NE Appledore,2018,Norwegian Cove,Lithothamnion
NE Appledore,2018,Norwegian Cove,Lithothamnion lemoineae
NE Appledore,2018,Norwegian Cove,Lithothamnion tophiforme
NE Appledore,2018,Norwegian Cove,Membranipora membranacea
NE Appledore,2018,Norwegian Cove,Myoxocephalus
NE Appledore,2018,Norwegian Cove,Myoxocephalus scorpioides
NE Appledore,2018,Norwegian Cove,Palmaria palmata
NE Appledore,2018,Norwegian Cove,Phymatolithon
NE Appledore,2018,Norwegian Cove,Phymatolithon calcareum
NE Appledore,2018,Norwegian Cove,Phymatolithon laevigatum
NE Appledore,2018,Norwegian Cove,Phymatolithon lamii
NE Appledore,2018,Norwegian Cove,Phymatolithon lenormandii
NE Appledore,2018,Norwegian Cove,Polyides rotunda
NE Appledore,2018,Norwegian Cove,Polysiphonia
NE Appledore,2018,Norwegian Cove,Polysiphonia arctica
NE Appledore,2018,Norwegian Cove,Polysiphonia flexicaulis
NE Appledore,2018,Norwegian Cove,Polysiphonia subtilissima
NE Appledore,2018,Norwegian Cove,Red Algal Turf
NE Appledore,2018,Norwegian Cove,Saccharina latissima
NE Appledore,2018,Norwegian Cove,Strongylocentrotus droebachiensis
NE Appledore,2018,Norwegian Cove,Tautogolabrus adspersus
Nubble Lighthouse,2014,1,Agarum clathratum
Nubble Lighthouse,2014,1,Asterias forbesi
Nubble Lighthouse,2014,1,Asterias rubens
Nubble Lighthouse,2014,1,Botrylloides violaceus
Nubble Lighthouse,2014,1,Botryllus schlosseri
Nubble Lighthouse,2014,1,Cancer borealis
Nubble Lighthouse,2014,1,Cancer irroratus
Nubble Lighthouse,2014,1,Ceramium
Nubble Lighthouse,2014,1,Chondrus crispus
Nubble Lighthouse,2014,1,Corallina officinalis
Nubble Lighthouse,2014,1,Cystoclonium purpureum
Nubble Lighthouse,2014,1,Dendrobeania murrayana
Nubble Lighthouse,2014,1,Desmarestia aculeata
Nubble Lighthouse,2014,1,Desmarestia viridis
Nubble Lighthouse,2014,1,Diatom Tube Mat
Nubble Lighthouse,2014,1,Didemnum vexillum
Nubble Lighthouse,2014,1,Encrusting coralline
Nubble Lighthouse,2014,1,Euthora cristata
Nubble Lighthouse,2014,1,Henricia sanguinolenta
Nubble Lighthouse,2014,1,Hildenbrandia rubra
Nubble Lighthouse,2014,1,Homarus americanus
Nubble Lighthouse,2014,1,Laminaria digitata
Nubble Lighthouse,2014,1,Lithothamnion
Nubble Lighthouse,2014,1,Lithothamnion lemoineae
Nubble Lighthouse,2014,1,Lithothamnion tophiforme
Nubble Lighthouse,2014,1,Mastocarpus stellatus
Nubble Lighthouse,2014,1,Membranipora membranacea
Nubble Lighthouse,2014,1,Metridium senile
Nubble Lighthouse,2014,1,Myoxocephalus
Nubble Lighthouse,2014,1,Myoxocephalus scorpioides
Nubble Lighthouse,2014,1,Mytilus edulis
Nubble Lighthouse,2014,1,Pholis gunnellus
Nubble Lighthouse,2014,1,Phycodrys rubens
Nubble Lighthouse,2014,1,Ptilota serrata
Nubble Lighthouse,2014,1,Saccharina latissima
Nubble Lighthouse,2014,1,Strongylocentrotus droebachiensis
Nubble Lighthouse,2014,1,Tautogolabrus adspersus
Nubble Lighthouse,2014,1,Tricellaria inopinata
Nubble Lighthouse,2014,1,UNID Juv Laminariales
Nubble Lighthouse,2015,1,Agarum clathratum
Nubble Lighthouse,2015,1,Ahnfeltia plicata
Nubble Lighthouse,2015,1,Asterias rubens
Nubble Lighthouse,2015,1,Barnacle
Nubble Lighthouse,2015,1,Blady Ulvoid
Nubble Lighthouse,2015,1,Bonnemaisonia hamifera
Nubble Lighthouse,2015,1,Buccinum undatum
Nubble Lighthouse,2015,1,Cancer borealis
Nubble Lighthouse,2015,1,Cancer irroratus
Nubble Lighthouse,2015,1,Chondrus crispus
Nubble Lighthouse,2015,1,Clathromorphum circumscriptum
Nubble Lighthouse,2015,1,Colpomenia peregrina
Nubble Lighthouse,2015,1,Corallina officinalis
Nubble Lighthouse,2015,1,Crepidula fornicata
Nubble Lighthouse,2015,1,Cystoclonium purpureum
Nubble Lighthouse,2015,1,Desmarestia aculeata
Nubble Lighthouse,2015,1,Desmarestia viridis
Nubble Lighthouse,2015,1,Henricia sanguinolenta
Nubble Lighthouse,2015,1,Heterosiphonia japonica
Nubble Lighthouse,2015,1,Homarus americanus
Nubble Lighthouse,2015,1,Leptophytum acervatum
Nubble Lighthouse,2015,1,Mastocarpus stellatus
Nubble Lighthouse,2015,1,Myoxocephalus
Nubble Lighthouse,2015,1,Myoxocephalus scorpioides
Nubble Lighthouse,2015,1,Palmaria palmata
Nubble Lighthouse,2015,1,Pholis gunnellus
Nubble Lighthouse,2015,1,Phycodrys rubens
Nubble Lighthouse,2015,1,Polyides rotunda
Nubble Lighthouse,2015,1,Saccharina latissima
Nubble Lighthouse,2015,1,Scophthalmus aquosus
Nubble Lighthouse,2015,1,Strongylocentrotus droebachiensis
Nubble Lighthouse,2015,1,Tautogolabrus adspersus
Nubble Lighthouse,2017,1,Agarum clathratum
Nubble Lighthouse,2017,1,Blady Ulvoid
Nubble Lighthouse,2017,1,Chondrus crispus
Nubble Lighthouse,2017,1,Desmarestia aculeata
Nubble Lighthouse,2017,1,Heterosiphonia japonica
Nubble Lighthouse,2017,1,Homarus americanus
